ID,作物名称,种质名称,科名,属名,种名或亚种名,来源地,原产国,原产省,原产地,资源类型,主要特性,生育周期,海拔,经度,纬度,鉴定试验地点,土壤类型,生态系统类型,年均温度,年均降雨量,抗旱性鉴定结果,保存单位,保存资源类型,保存方式,实物状态,共享方式,获取途径,联系方式
YAAS0311,水稻,李自红,Gramineae(禾本科),Oryza L.(稻属),Oryza sativa L. spp. hsien Ting(籼亚种),云南昆明,中国,云南,易门县,地方品种,,一年生,1602,10210,2444,云南元江,砂壤,,,,芽期弱,云南省农业科学院生物技术与种质资源研究所,种子,库,好,合作研究,现场获取,伍少云，云南省农业科学院生物技术与种质资源研究所，650223
YAAS0312,水稻,双耳朵红谷,Gramineae(禾本科),Oryza L.(稻属),Oryza sativa L. spp. keng Ting(粳亚种),云南昆明,中国,云南,建水县,地方品种,,一年生,1320,10249,2337,云南元江,砂壤,,,,芽期中等,云南省农业科学院生物技术与种质资源研究所,种子,库,好,合作研究,现场获取,伍少云，云南省农业科学院生物技术与种质资源研究所，650223
YAAS0313,水稻,扎罗普(1),Gramineae(禾本科),Oryza L.(稻属),Oryza sativa L. spp. keng Ting(粳亚种),云南昆明,中国,云南,孟连县,地方品种,,一年生, 960, 9937,2220,云南元江,砂壤,,,,芽期中等,云南省农业科学院生物技术与种质资源研究所,种子,库,好,合作研究,现场获取,伍少云，云南省农业科学院生物技术与种质资源研究所，650223
YAAS0314,水稻,早红谷,Gramineae(禾本科),Oryza L.(稻属),Oryza sativa L. spp. keng Ting(粳亚种),云南昆明,中国,云南,孟连县,地方品种,,一年生, 960, 9937,2220,云南元江,砂壤,,,,芽期强,云南省农业科学院生物技术与种质资源研究所,种子,库,好,合作研究,现场获取,伍少云，云南省农业科学院生物技术与种质资源研究所，650223
YAAS0315,水稻,大黑谷,Gramineae(禾本科),Oryza L.(稻属),Oryza sativa L. spp. keng Ting(粳亚种),云南昆明,中国,云南,墨江县,地方品种,,一年生,1310,10143,2326,云南元江,砂壤,,,,芽期强,云南省农业科学院生物技术与种质资源研究所,种子,库,好,合作研究,现场获取,伍少云，云南省农业科学院生物技术与种质资源研究所，650223
YAAS0316,水稻,广场十三,Gramineae(禾本科),Oryza L.(稻属),Oryza sativa L. spp. hsien Ting(籼亚种),云南昆明,中国,云南,澜沧县,地方品种,,一年生,1035, 9955,2233,云南元江,砂壤,,,,芽期中等,云南省农业科学院生物技术与种质资源研究所,种子,库,好,合作研究,现场获取,伍少云，云南省农业科学院生物技术与种质资源研究所，650223
YAAS0317,水稻,长毛谷(一),Gramineae(禾本科),Oryza L.(稻属),Oryza sativa L. spp. hsien Ting(籼亚种),云南昆明,中国,云南,澜沧县,地方品种,,一年生,1035, 9955,2233,云南元江,砂壤,,,,芽期强,云南省农业科学院生物技术与种质资源研究所,种子,库,好,合作研究,现场获取,伍少云，云南省农业科学院生物技术与种质资源研究所，650223
YAAS0318,水稻,灰皮紫糯,Gramineae(禾本科),Oryza L.(稻属),Oryza sativa L. spp. keng Ting(粳亚种),云南昆明,中国,云南,景洪县,地方品种,,一年生, 551,10048,2200,云南元江,砂壤,,,,芽期极强,云南省农业科学院生物技术与种质资源研究所,种子,库,好,合作研究,现场获取,伍少云，云南省农业科学院生物技术与种质资源研究所，650223
YAAS0319,水稻,毫好早(3),Gramineae(禾本科),Oryza L.(稻属),Oryza sativa L. spp. hsien Ting(籼亚种),云南昆明,中国,云南,孟连县,地方品种,,一年生, 960, 9937,2220,云南元江,砂壤,,,,芽期中等,云南省农业科学院生物技术与种质资源研究所,种子,库,好,合作研究,现场获取,伍少云，云南省农业科学院生物技术与种质资源研究所，650223
YAAS0320,水稻,黄皮谷,Gramineae(禾本科),Oryza L.(稻属),Oryza sativa L. spp. hsien Ting(籼亚种),云南昆明,中国,云南,澜沧县,地方品种,,一年生,1035, 9955,2233,云南元江,砂壤,,,,芽期极强,云南省农业科学院生物技术与种质资源研究所,种子,库,好,合作研究,现场获取,伍少云，云南省农业科学院生物技术与种质资源研究所，650223
YAAS0321,水稻,冷水谷,Gramineae(禾本科),Oryza L.(稻属),Oryza sativa L. spp. keng Ting(粳亚种),云南昆明,中国,云南,墨江县,地方品种,,一年生,1310,10143,2326,云南元江,砂壤,,,,芽期强,云南省农业科学院生物技术与种质资源研究所,种子,库,好,合作研究,现场获取,伍少云，云南省农业科学院生物技术与种质资源研究所，650223
YAAS0322,水稻,拉木加,Gramineae(禾本科),Oryza L.(稻属),Oryza sativa L. spp. hsien Ting(籼亚种),云南昆明,中国,云南,西盟县,地方品种,,一年生,1940, 9927,2244,云南元江,砂壤,,,,芽期中等,云南省农业科学院生物技术与种质资源研究所,种子,库,好,合作研究,现场获取,伍少云，云南省农业科学院生物技术与种质资源研究所，650223
YAAS0323,水稻,大黄糯,Gramineae(禾本科),Oryza L.(稻属),Oryza sativa L. spp. keng Ting(粳亚种),云南昆明,中国,云南,普洱县,地方品种,,一年生,1320,10117,2302,云南元江,砂壤,,,,芽期强,云南省农业科学院生物技术与种质资源研究所,种子,库,好,合作研究,现场获取,伍少云，云南省农业科学院生物技术与种质资源研究所，650223
YAAS0324,水稻,毫闷(二),Gramineae(禾本科),Oryza L.(稻属),Oryza sativa L. spp. keng Ting(粳亚种),云南昆明,中国,云南,孟连县,地方品种,,一年生, 960, 9937,2220,云南元江,砂壤,,,,芽期强,云南省农业科学院生物技术与种质资源研究所,种子,库,好,合作研究,现场获取,伍少云，云南省农业科学院生物技术与种质资源研究所，650223
YAAS0325,水稻,毫秕,Gramineae(禾本科),Oryza L.(稻属),Oryza sativa L. spp. hsien Ting(籼亚种),云南昆明,中国,云南,孟连县,地方品种,,一年生, 960, 9937,2220,云南元江,砂壤,,,,芽期中等,云南省农业科学院生物技术与种质资源研究所,种子,库,好,合作研究,现场获取,伍少云，云南省农业科学院生物技术与种质资源研究所，650223
YAAS0326,水稻,夕黄谷,Gramineae(禾本科),Oryza L.(稻属),Oryza sativa L. spp. keng Ting(粳亚种),云南昆明,中国,云南,普洱县,地方品种,,一年生,1320,10117,2302,云南元江,砂壤,,,,芽期中等,云南省农业科学院生物技术与种质资源研究所,种子,库,好,合作研究,现场获取,伍少云，云南省农业科学院生物技术与种质资源研究所，650223
YAAS0327,水稻,帕盆,Gramineae(禾本科),Oryza L.(稻属),Oryza sativa L. spp. keng Ting(粳亚种),云南昆明,中国,云南,孟连县,地方品种,,一年生, 960, 9937,2220,云南元江,砂壤,,,,芽期中等,云南省农业科学院生物技术与种质资源研究所,种子,库,好,合作研究,现场获取,伍少云，云南省农业科学院生物技术与种质资源研究所，650223
YAAS0328,水稻,齐头谷,Gramineae(禾本科),Oryza L.(稻属),Oryza sativa L. spp. keng Ting(粳亚种),云南昆明,中国,云南,澜沧县,地方品种,,一年生,1035, 9955,2233,云南元江,砂壤,,,,芽期强,云南省农业科学院生物技术与种质资源研究所,种子,库,好,合作研究,现场获取,伍少云，云南省农业科学院生物技术与种质资源研究所，650223
YAAS0329,水稻,香糯,Gramineae(禾本科),Oryza L.(稻属),Oryza sativa L. spp. keng Ting(粳亚种),云南昆明,中国,云南,孟连县,地方品种,,一年生, 960, 9937,2220,云南元江,砂壤,,,,芽期中等,云南省农业科学院生物技术与种质资源研究所,种子,库,好,合作研究,现场获取,伍少云，云南省农业科学院生物技术与种质资源研究所，650223
YAAS0330,水稻,细花谷,Gramineae(禾本科),Oryza L.(稻属),Oryza sativa L. spp. hsien Ting(籼亚种),云南昆明,中国,云南,普洱县,地方品种,,一年生,1320,10117,2302,云南元江,砂壤,,,,芽期中等,云南省农业科学院生物技术与种质资源研究所,种子,库,好,合作研究,现场获取,伍少云，云南省农业科学院生物技术与种质资源研究所，650223
YAAS0331,水稻,雾露谷,Gramineae(禾本科),Oryza L.(稻属),Oryza sativa L. spp. keng Ting(粳亚种),云南昆明,中国,云南,江城县,地方品种,,一年生,1130,10152,2236,云南元江,砂壤,,,,芽期强,云南省农业科学院生物技术与种质资源研究所,种子,库,好,合作研究,现场获取,伍少云，云南省农业科学院生物技术与种质资源研究所，650223
YAAS0332,水稻,污咀谷,Gramineae(禾本科),Oryza L.(稻属),Oryza sativa L. spp. keng Ting(粳亚种),云南昆明,中国,云南,绿春县,地方品种,,一年生,1620,10224,2300,云南元江,砂壤,,,,芽期中等,云南省农业科学院生物技术与种质资源研究所,种子,库,好,合作研究,现场获取,伍少云，云南省农业科学院生物技术与种质资源研究所，650223
YAAS0333,水稻,大黄壳谷,Gramineae(禾本科),Oryza L.(稻属),Oryza sativa L. spp. hsien Ting(籼亚种),云南昆明,中国,云南,绿春县,地方品种,,一年生,1620,10224,2300,云南元江,砂壤,,,,芽期中等,云南省农业科学院生物技术与种质资源研究所,种子,库,好,合作研究,现场获取,伍少云，云南省农业科学院生物技术与种质资源研究所，650223
YAAS0334,水稻,鸟咀罗平(二),Gramineae(禾本科),Oryza L.(稻属),Oryza sativa L. spp. keng Ting(粳亚种),云南昆明,中国,云南,墨江县,地方品种,,一年生,1310,10143,2326,云南元江,砂壤,,,,芽期中等,云南省农业科学院生物技术与种质资源研究所,种子,库,好,合作研究,现场获取,伍少云，云南省农业科学院生物技术与种质资源研究所，650223
YAAS0335,水稻,老来红,Gramineae(禾本科),Oryza L.(稻属),Oryza sativa L. spp. hsien Ting(籼亚种),云南昆明,中国,云南,勐海县,地方品种,,一年生,1188,10025,2155,云南元江,砂壤,,,,芽期强,云南省农业科学院生物技术与种质资源研究所,种子,库,好,合作研究,现场获取,伍少云，云南省农业科学院生物技术与种质资源研究所，650223
YAAS0336,水稻,高原粳7号,Gramineae(禾本科),Oryza L.(稻属),Oryza sativa L. spp. keng Ting(粳亚种),云南昆明,中国,云南,永胜县,地方品种,,一年生,2132,10045,2641,云南元江,砂壤,,,,芽期强,云南省农业科学院生物技术与种质资源研究所,种子,库,好,合作研究,现场获取,伍少云，云南省农业科学院生物技术与种质资源研究所，650223
YAAS0337,水稻,红毛羊谷,Gramineae(禾本科),Oryza L.(稻属),Oryza sativa L. spp. keng Ting(粳亚种),云南昆明,中国,云南,永胜县,地方品种,,一年生,2132,10045,2641,云南元江,砂壤,,,,芽期强,云南省农业科学院生物技术与种质资源研究所,种子,库,好,合作研究,现场获取,伍少云，云南省农业科学院生物技术与种质资源研究所，650223
YAAS0338,水稻,建南谷,Gramineae(禾本科),Oryza L.(稻属),Oryza sativa L. spp. keng Ting(粳亚种),云南昆明,中国,云南,永善县,地方品种,,一年生, 810,10338,2814,云南元江,砂壤,,,,芽期中等,云南省农业科学院生物技术与种质资源研究所,种子,库,好,合作研究,现场获取,伍少云，云南省农业科学院生物技术与种质资源研究所，650223
YAAS0339,水稻,毫卡,Gramineae(禾本科),Oryza L.(稻属),Oryza sativa L. spp. hsien Ting(籼亚种),云南昆明,中国,云南,勐海县,地方品种,,一年生,1188,10025,2155,云南元江,砂壤,,,,芽期弱,云南省农业科学院生物技术与种质资源研究所,种子,库,好,合作研究,现场获取,伍少云，云南省农业科学院生物技术与种质资源研究所，650223
YAAS0340,水稻,二黄谷,Gramineae(禾本科),Oryza L.(稻属),Oryza sativa L. spp. keng Ting(粳亚种),云南昆明,中国,云南,东川区,地方品种,,一年生,1272,10310,2606,云南元江,砂壤,,,,芽期中等,云南省农业科学院生物技术与种质资源研究所,种子,库,好,合作研究,现场获取,伍少云，云南省农业科学院生物技术与种质资源研究所，650223
YAAS0341,水稻,南高谷,Gramineae(禾本科),Oryza L.(稻属),Oryza sativa L. spp. keng Ting(粳亚种),云南昆明,中国,云南,临翔区,地方品种,,一年生,1485,10005,2353,云南元江,砂壤,,,,芽期强,云南省农业科学院生物技术与种质资源研究所,种子,库,好,合作研究,现场获取,伍少云，云南省农业科学院生物技术与种质资源研究所，650223
YAAS0342,水稻,大玉谷,Gramineae(禾本科),Oryza L.(稻属),Oryza sativa L. spp. hsien Ting(籼亚种),云南昆明,中国,云南,永德县,地方品种,,一年生,1580, 9915,2402,云南元江,砂壤,,,,芽期强,云南省农业科学院生物技术与种质资源研究所,种子,库,好,合作研究,现场获取,伍少云，云南省农业科学院生物技术与种质资源研究所，650223
YAAS0343,水稻,麻线谷,Gramineae(禾本科),Oryza L.(稻属),Oryza sativa L. spp. hsien Ting(籼亚种),云南昆明,中国,云南,永德县,地方品种,,一年生,1580, 9915,2402,云南元江,砂壤,,,,芽期中等,云南省农业科学院生物技术与种质资源研究所,种子,库,好,合作研究,现场获取,伍少云，云南省农业科学院生物技术与种质资源研究所，650223
YAAS0344,水稻,冷水白谷,Gramineae(禾本科),Oryza L.(稻属),Oryza sativa L. spp. hsien Ting(籼亚种),云南昆明,中国,云南,永德县,地方品种,,一年生,1580, 9915,2402,云南元江,砂壤,,,,芽期弱,云南省农业科学院生物技术与种质资源研究所,种子,库,好,合作研究,现场获取,伍少云，云南省农业科学院生物技术与种质资源研究所，650223
YAAS0345,水稻,冷水谷,Gramineae(禾本科),Oryza L.(稻属),Oryza sativa L. spp. hsien Ting(籼亚种),云南昆明,中国,云南,墨江县,地方品种,,一年生,1310,10143,2326,云南元江,砂壤,,,,芽期中等,云南省农业科学院生物技术与种质资源研究所,种子,库,好,合作研究,现场获取,伍少云，云南省农业科学院生物技术与种质资源研究所，650223
YAAS0346,水稻,老楞谷,Gramineae(禾本科),Oryza L.(稻属),Oryza sativa L. spp. keng Ting(粳亚种),云南昆明,中国,云南,临翔区,地方品种,,一年生,1485,10005,2353,云南元江,砂壤,,,,芽期弱,云南省农业科学院生物技术与种质资源研究所,种子,库,好,合作研究,现场获取,伍少云，云南省农业科学院生物技术与种质资源研究所，650223
YAAS0347,水稻,长毛谷,Gramineae(禾本科),Oryza L.(稻属),Oryza sativa L. spp. keng Ting(粳亚种),云南昆明,中国,云南,景洪县,地方品种,,一年生, 551,10048,2200,云南元江,砂壤,,,,芽期中等,云南省农业科学院生物技术与种质资源研究所,种子,库,好,合作研究,现场获取,伍少云，云南省农业科学院生物技术与种质资源研究所，650223
YAAS0348,水稻,井谷(检谷),Gramineae(禾本科),Oryza L.(稻属),Oryza sativa L. spp. keng Ting(粳亚种),云南昆明,中国,云南,江城县,地方品种,,一年生,1130,10152,2236,云南元江,砂壤,,,,芽期中等,云南省农业科学院生物技术与种质资源研究所,种子,库,好,合作研究,现场获取,伍少云，云南省农业科学院生物技术与种质资源研究所，650223
YAAS0349,水稻,大白谷,Gramineae(禾本科),Oryza L.(稻属),Oryza sativa L. spp. keng Ting(粳亚种),云南昆明,中国,云南,巧家县,地方品种,,一年生, 880,10255,2655,云南元江,砂壤,,,,芽期中等,云南省农业科学院生物技术与种质资源研究所,种子,库,好,合作研究,现场获取,伍少云，云南省农业科学院生物技术与种质资源研究所，650223
YAAS0350,水稻,大南粘,Gramineae(禾本科),Oryza L.(稻属),Oryza sativa L. spp. keng Ting(粳亚种),云南昆明,中国,云南,大关县,地方品种,,一年生,1108,10353,2745,云南元江,砂壤,,,,芽期强,云南省农业科学院生物技术与种质资源研究所,种子,库,好,合作研究,现场获取,伍少云，云南省农业科学院生物技术与种质资源研究所，650223
YAAS0351,水稻,大吊谷,Gramineae(禾本科),Oryza L.(稻属),Oryza sativa L. spp. hsien Ting(籼亚种),云南昆明,中国,云南,巧家县,地方品种,,一年生, 880,10255,2655,云南元江,砂壤,,,,芽期中等,云南省农业科学院生物技术与种质资源研究所,种子,库,好,合作研究,现场获取,伍少云，云南省农业科学院生物技术与种质资源研究所，650223
YAAS0352,水稻,香吊,Gramineae(禾本科),Oryza L.(稻属),Oryza sativa L. spp. hsien Ting(籼亚种),云南昆明,中国,云南,富民县,地方品种,,一年生,1684,10230,2513,云南元江,砂壤,,,,芽期中等,云南省农业科学院生物技术与种质资源研究所,种子,库,好,合作研究,现场获取,伍少云，云南省农业科学院生物技术与种质资源研究所，650223
YAAS0353,水稻,一片粘,Gramineae(禾本科),Oryza L.(稻属),Oryza sativa L. spp. keng Ting(粳亚种),云南昆明,中国,云南,盐津县,地方品种,,一年生, 465,10414,2804,云南元江,砂壤,,,,芽期中等,云南省农业科学院生物技术与种质资源研究所,种子,库,好,合作研究,现场获取,伍少云，云南省农业科学院生物技术与种质资源研究所，650223
YAAS0354,水稻,黄脚糯早谷,Gramineae(禾本科),Oryza L.(稻属),Oryza sativa L. spp. hsien Ting(籼亚种),云南昆明,中国,云南,镇雄县,地方品种,,一年生,1692,10452,2727,云南元江,砂壤,,,,芽期中等,云南省农业科学院生物技术与种质资源研究所,种子,库,好,合作研究,现场获取,伍少云，云南省农业科学院生物技术与种质资源研究所，650223
YAAS0355,水稻,酒糯,Gramineae(禾本科),Oryza L.(稻属),Oryza sativa L. spp. hsien Ting(籼亚种),云南昆明,中国,云南,腾冲县,地方品种,,一年生,1638, 9830,2501,云南元江,砂壤,,,,芽期中等,云南省农业科学院生物技术与种质资源研究所,种子,库,好,合作研究,现场获取,伍少云，云南省农业科学院生物技术与种质资源研究所，650223
